mis_proyectos/ejercicio1/out/ejercicio1.elf:1a0004b4 00000044 t Board_LED_Init
mis_proyectos/ejercicio1/out/ejercicio1.elf:1a0004f8 00000040 t Board_TEC_Init
mis_proyectos/ejercicio1/out/ejercicio1.elf:1a000538 00000040 t Board_GPIO_Init
mis_proyectos/ejercicio1/out/ejercicio1.elf:1a000578 00000030 t Board_ADC_Init
mis_proyectos/ejercicio1/out/ejercicio1.elf:1a0005a8 00000038 t Board_SPI_Init
mis_proyectos/ejercicio1/out/ejercicio1.elf:1a0005e0 00000024 t Board_I2C_Init
mis_proyectos/ejercicio1/out/ejercicio1.elf:1a001a60 00000008 t GpioButtons
mis_proyectos/ejercicio1/out/ejercicio1.elf:1a001a68 0000000c t GpioLeds
mis_proyectos/ejercicio1/out/ejercicio1.elf:1a001a74 00000012 t GpioPorts
mis_proyectos/ejercicio1/out/ejercicio1.elf:1a001a8c 00000004 t InitClkStates
mis_proyectos/ejercicio1/out/ejercicio1.elf:1a001a90 00000074 t pinmuxing
mis_proyectos/ejercicio1/out/ejercicio1.elf:1a00070c 0000002c t Chip_UART_GetIndex
mis_proyectos/ejercicio1/out/ejercicio1.elf:1a001b04 00000008 t UART_BClock
mis_proyectos/ejercicio1/out/ejercicio1.elf:1a001b0c 00000008 t UART_PClock
mis_proyectos/ejercicio1/out/ejercicio1.elf:1a000874 00000014 t Chip_ADC_GetClockIndex
mis_proyectos/ejercicio1/out/ejercicio1.elf:1a000888 00000032 t getClkDiv
mis_proyectos/ejercicio1/out/ejercicio1.elf:1a00093c 000000a4 t pll_calc_divs
mis_proyectos/ejercicio1/out/ejercicio1.elf:1a0009e0 0000010c t pll_get_frac
mis_proyectos/ejercicio1/out/ejercicio1.elf:1a000aec 0000004c t Chip_Clock_FindBaseClock
mis_proyectos/ejercicio1/out/ejercicio1.elf:1a000d60 00000022 t Chip_Clock_GetDivRate
mis_proyectos/ejercicio1/out/ejercicio1.elf:10000088 00000008 b audio_usb_pll_freq
mis_proyectos/ejercicio1/out/ejercicio1.elf:1a001b20 0000006c t periph_to_base
mis_proyectos/ejercicio1/out/ejercicio1.elf:1a001b8c 00000048 t InitClkStates
mis_proyectos/ejercicio1/out/ejercicio1.elf:1a001038 00000014 t Chip_SSP_GetClockIndex
mis_proyectos/ejercicio1/out/ejercicio1.elf:1a00104c 00000018 t Chip_SSP_GetPeriphClockIndex
mis_proyectos/ejercicio1/out/ejercicio1.elf:10000000 00000038 d i2c
mis_proyectos/ejercicio1/out/ejercicio1.elf:10000038 00000004 d ClockSpeed
mis_proyectos/ejercicio1/out/ejercicio1.elf:10000090 00000004 b callBackFuncParams
mis_proyectos/ejercicio1/out/ejercicio1.elf:10000098 00000008 b tickCounter
