mis_proyectos/ejercicio2/out/ejercicio2.elf:1a00047c 00000044 t Board_LED_Init
mis_proyectos/ejercicio2/out/ejercicio2.elf:1a0004c0 00000040 t Board_TEC_Init
mis_proyectos/ejercicio2/out/ejercicio2.elf:1a000500 00000040 t Board_GPIO_Init
mis_proyectos/ejercicio2/out/ejercicio2.elf:1a000540 00000030 t Board_ADC_Init
mis_proyectos/ejercicio2/out/ejercicio2.elf:1a000570 00000038 t Board_SPI_Init
mis_proyectos/ejercicio2/out/ejercicio2.elf:1a0005a8 00000024 t Board_I2C_Init
mis_proyectos/ejercicio2/out/ejercicio2.elf:1a001a80 00000008 t GpioButtons
mis_proyectos/ejercicio2/out/ejercicio2.elf:1a001a88 0000000c t GpioLeds
mis_proyectos/ejercicio2/out/ejercicio2.elf:1a001a94 00000012 t GpioPorts
mis_proyectos/ejercicio2/out/ejercicio2.elf:1a001aac 00000004 t InitClkStates
mis_proyectos/ejercicio2/out/ejercicio2.elf:1a001ab0 00000074 t pinmuxing
mis_proyectos/ejercicio2/out/ejercicio2.elf:1a0006d4 0000002c t Chip_UART_GetIndex
mis_proyectos/ejercicio2/out/ejercicio2.elf:1a001b24 00000008 t UART_BClock
mis_proyectos/ejercicio2/out/ejercicio2.elf:1a001b2c 00000008 t UART_PClock
mis_proyectos/ejercicio2/out/ejercicio2.elf:1a00083c 00000014 t Chip_ADC_GetClockIndex
mis_proyectos/ejercicio2/out/ejercicio2.elf:1a000850 00000032 t getClkDiv
mis_proyectos/ejercicio2/out/ejercicio2.elf:1a000904 000000a4 t pll_calc_divs
mis_proyectos/ejercicio2/out/ejercicio2.elf:1a0009a8 0000010c t pll_get_frac
mis_proyectos/ejercicio2/out/ejercicio2.elf:1a000ab4 0000004c t Chip_Clock_FindBaseClock
mis_proyectos/ejercicio2/out/ejercicio2.elf:1a000d28 00000022 t Chip_Clock_GetDivRate
mis_proyectos/ejercicio2/out/ejercicio2.elf:10000088 00000008 b audio_usb_pll_freq
mis_proyectos/ejercicio2/out/ejercicio2.elf:1a001b40 0000006c t periph_to_base
mis_proyectos/ejercicio2/out/ejercicio2.elf:1a001bac 00000048 t InitClkStates
mis_proyectos/ejercicio2/out/ejercicio2.elf:1a001000 00000014 t Chip_SSP_GetClockIndex
mis_proyectos/ejercicio2/out/ejercicio2.elf:1a001014 00000018 t Chip_SSP_GetPeriphClockIndex
mis_proyectos/ejercicio2/out/ejercicio2.elf:10000000 00000038 d i2c
mis_proyectos/ejercicio2/out/ejercicio2.elf:10000038 00000004 d ClockSpeed
mis_proyectos/ejercicio2/out/ejercicio2.elf:10000090 00000004 b callBackFuncParams
mis_proyectos/ejercicio2/out/ejercicio2.elf:10000098 00000008 b tickCounter
mis_proyectos/ejercicio2/out/ejercicio2.elf:100000a0 00000004 b tickHookFunction
mis_proyectos/ejercicio2/out/ejercicio2.elf:1a001258 00000034 t gpioObtainPinInit
mis_proyectos/ejercicio2/out/ejercicio2.elf:100000a4 00000004 b g_hUsb
mis_proyectos/ejercicio2/out/ejercicio2.elf:1a001614 00000010 t clearInterrupt
mis_proyectos/ejercicio2/out/ejercicio2.elf:1a001624 0000005c t serveInterrupt
mis_proyectos/ejercicio2/out/ejercicio2.elf:1000003c 00000048 d ultrasonicSensors
mis_proyectos/ejercicio2/out/ejercicio2.elf:1a001d2c 00000003 t ultrasonicSensorsIrqMap
mis_proyectos/ejercicio2/out/ejercicio2.elf:1a001d34 t __init_array_end
mis_proyectos/ejercicio2/out/ejercicio2.elf:1a001d30 b __preinit_array_end
mis_proyectos/ejercicio2/out/ejercicio2.elf:1a001d30 t __init_array_start
mis_proyectos/ejercicio2/out/ejercicio2.elf:1a001d30 b __preinit_array_start
