mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a000438 00000044 t Board_LED_Init
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a00047c 00000040 t Board_TEC_Init
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a0004bc 00000040 t Board_GPIO_Init
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a0004fc 00000030 t Board_ADC_Init
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a00052c 00000038 t Board_SPI_Init
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a000564 00000024 t Board_I2C_Init
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a001a1c 00000008 t GpioButtons
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a001a24 0000000c t GpioLeds
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a001a30 00000012 t GpioPorts
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a001a48 00000004 t InitClkStates
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a001a4c 00000074 t pinmuxing
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a000690 0000002c t Chip_UART_GetIndex
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a001ac0 00000008 t UART_BClock
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a001ac8 00000008 t UART_PClock
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a0007f8 00000014 t Chip_ADC_GetClockIndex
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a00080c 00000032 t getClkDiv
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a0008c0 000000a4 t pll_calc_divs
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a000964 0000010c t pll_get_frac
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a000a70 0000004c t Chip_Clock_FindBaseClock
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a000ce4 00000022 t Chip_Clock_GetDivRate
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:100000b0 00000008 b audio_usb_pll_freq
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a001adc 0000006c t periph_to_base
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a001b48 00000048 t InitClkStates
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a000fbc 00000014 t Chip_SSP_GetClockIndex
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a000fd0 00000018 t Chip_SSP_GetPeriphClockIndex
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:10000028 00000038 d i2c
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:10000060 00000004 d ClockSpeed
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:100000b8 00000004 b callBackFuncParams
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:100000c0 00000008 b tickCounter
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:100000c8 00000004 b tickHookFunction
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a00122c 00000034 t gpioObtainPinInit
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:100000cc 00000004 b g_hUsb
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a0015b0 00000010 t clearInterrupt
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a0015c0 0000005c t serveInterrupt
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:10000064 00000048 d ultrasonicSensors
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a001cc8 00000003 t ultrasonicSensorsIrqMap
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a001cd0 t __init_array_end
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a001ccc b __preinit_array_end
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a001ccc t __init_array_start
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a001ccc b __preinit_array_start
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a000b08 0000001c T Chip_Clock_GetDividerSource
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a0001ba 00000002 W TIMER2_IRQHandler
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a000184 00000002 W DebugMon_Handler
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a0001ba 00000002 W RIT_IRQHandler
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a080000 A __top_MFlashA512
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a0001ba 00000002 W ADCHS_IRQHandler
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a000114 T __section_table_start
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a0001ba 00000002 W FLASH_EEPROM_IRQHandler
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a0001ba 00000002 W I2C0_IRQHandler
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a0005d8 00000008 T __stdio_init
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a00017a 00000002 W HardFault_Handler
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a000000 A __vectors_start__
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a0008b2 0000000c T Chip_ADC_SetResolution
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a0011f8 00000034 T SysTick_Handler
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a0003a8 00000002 W initialise_monitor_handles
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a0001ba 00000002 W SDIO_IRQHandler
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a0001ba 00000002 W ATIMER_IRQHandler
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a000186 00000002 W PendSV_Handler
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a000178 00000002 W NMI_Handler
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a001cd8 R __exidx_end
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a000150 T __data_section_table_end
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a0001ba 00000002 W I2C1_IRQHandler
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a0001ba 00000002 W UART1_IRQHandler
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a0001ba 00000002 W GPIO5_IRQHandler
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a0001ba 00000002 W CAN1_IRQHandler
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:53ff74e2 A __valid_user_code_checksum
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a001cd8 R _etext
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a0001ba 00000002 W USB1_IRQHandler
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a0001ba 00000002 W I2S0_IRQHandler
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a0001ba 00000002 W TIMER3_IRQHandler
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a000d86 0000000c T Chip_Clock_GetBaseClocktHz
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a0001ba 00000002 W UART0_IRQHandler
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a0001a8 00000012 T bss_init
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a0001ba 00000002 W SGPIO_IRQHandler
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a00163c T __aeabi_uldivmod
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:100000e4 ? _noinit
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:100000d0 00000004 B SystemCoreClock
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a0006bc 00000054 T Chip_UART_Init
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a0001ba 00000002 W ADC0_IRQHandler
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a000180 00000002 W UsageFault_Handler
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a000e04 0000004c T Chip_Clock_GetRate
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a0001ba 00000002 W GPIO6_IRQHandler
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a000618 0000006c T Board_SetupClocking
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:20008000 A __top_RamAHB32
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a00166c 000002cc T __udivmoddi4
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a001a18 00000004 T ExtRateIn
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a0001ba 00000002 W IntDefaultHandler
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a000300 T __CRP_WORD_END__
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a001626 0000000a T GPIO1_IRQHandler
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a0001ba 00000002 W SSP0_IRQHandler
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a001cd0 R __exidx_start
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a0002fc 00000004 T CRP_WORD
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a00193c 00000048 T __libc_init_array
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a0001ba 00000002 W ADC1_IRQHandler
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a0005ac 0000002c T Board_Init
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a000436 00000002 W _init
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a000114 T __data_section_table
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:10000000 00000018 D ledB
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a0001ba 00000002 W RTC_IRQHandler
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:100000e4 B _ebss
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a0001ba 00000002 W TIMER0_IRQHandler
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a0003ac 00000088 T Reset_Handler
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a00117c 0000007c T tickInit
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:20010000 A __top_RamAHB_ETB16
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a0001ba 00000002 W SPI_IRQHandler
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a0010b4 00000038 T Chip_I2C_SetClockRate
mis_proyectos/ejercicio2b/out/ejercicio2b.elf:1a0001ba 00000002 W LCD_IRQHandler
